Date;AMD;BTC-EUR;BTP10.MI;CSSPX.MI;CSSX5E.MI;CVS;CVX;ENEL.MI;HEMA.MI;IBGX.MI;ISP.MI;LDO.MI;NVDA;PPFB.DE;QNTM.MI;SOL-EUR;SWDA.MI;TSLA;XRP-EUR;OBBL2030
2024-11-23;132.14776596616838;93854.1640625;147.99000549316406;606.8800048828125;177.3800048828125;52.244892010311624;146.77498610845424;6.156714916229248;11.050000190734863;157.44839477539062;3.3925044536590576;25.228002548217773;135.53263192413849;50.529998779296875;17.851999282836914;244.9399871826172;104.88999938964844;336.75470900627624;1.4100669622421265;19.99
2024-11-24;132.14776596616838;93529.59375;147.99000549316406;606.8800048828125;177.3800048828125;52.244892010311624;146.77498610845424;6.156714916229248;11.050000190734863;157.44839477539062;3.3925044536590576;25.228002548217773;135.53263192413849;50.529998779296875;17.851999282836914;241.34820556640625;104.88999938964844;336.75470900627624;1.3668769598007202;19.99
2024-11-25;134.66766175775538;89146.75;148.4199981689453;605.3400268554688;177.66000366210938;54.05480030780938;144.82128548524057;6.17411470413208;10.98799991607666;157.4678955078125;3.369629383087158;24.72364044189453;129.74020728789333;48.93000030517578;17.851999282836914;224.48590087890625;104.68000030517578;323.0859599222173;1.355288028717041;19.99
2024-11-26;131.86139704615084;87675.34375;148.58999633789062;607.6300048828125;176.22000122070312;53.27292960850393;147.28093617007679;6.146641731262207;10.956000328063965;157.5459442138672;3.3448870182037354;24.852201461791992;131.04345946281575;48.779998779296875;17.851999282836914;220.1557159423828;104.80000305175781;323.841717806256;1.3356640338897705;19.99
2024-11-27;129.86124328246024;90855.1171875;149.16000366210938;601.3099975585938;175.24000549316406;53.88859988262237;146.24368936175773;6.171367168426514;10.850000381469727;157.45814514160156;3.3402187824249268;24.6741943359375;128.9522200336225;48.56999969482422;17.851999282836914;229.4061737060547;103.94000244140625;317.304091570457;1.3944239616394043;19.99
2024-11-28;128.98522034945046;90577.8125;149.94000244140625;604.0999755859375;176.1999969482422;53.52507610807878;145.2571530985079;6.199756145477295;10.814000129699707;157.9751434326172;3.363560438156128;25.198333740234375;128.08232922435107;48.66400146484375;17.851999282836914;225.14991760253906;104.41000366210938;315.16360951493755;1.459570050239563;19.99
2024-11-29;129.86829365073095;92119.8515625;150.69000244140625;606.1099853515625;177.9600067138672;53.42405585711781;145.0881827499573;6.236386775970459;10.895999908447266;158.1214599609375;3.3864355087280273;25.188444137573242;130.82939576977222;49.040000915527344;17.851999282836914;230.20103454589844;104.83999633789062;326.7629618410964;1.698256015777588;19.99
2024-11-30;129.86829365073095;91178.8828125;150.69000244140625;606.1099853515625;177.9600067138672;53.42405585711781;145.0881827499573;6.236386775970459;10.895999908447266;158.1214599609375;3.3864355087280273;25.188444137573242;130.82939576977222;49.040000915527344;17.851999282836914;224.75296020507812;104.83999633789062;326.7629618410964;1.8378900289535522;19.99
2024-12-01;129.86829365073095;92260.4453125;150.69000244140625;606.1099853515625;177.9600067138672;53.42405585711781;145.0881827499573;6.236386775970459;10.895999908447266;158.1214599609375;3.3864355087280273;25.188444137573242;130.82939576977222;49.040000915527344;17.851999282836914;224.83782958984375;104.83999633789062;326.7629618410964;2.2005059719085693;19.99
2024-12-02;134.7169160679867;91292.3359375;151.02999877929688;610.969970703125;179.5399932861328;52.8264205248789;145.58624801460573;6.255618095397949;10.979999542236328;158.3750762939453;3.391103744506836;25.56424331665039;131.4120985546895;48.95199966430664;17.851999282836914;214.98716735839844;105.70999908447266;338.632013882216;2.5843520164489746;19.99
2024-12-03;135.20328525218056;91343.65625;151.14999389648438;609.3200073242188;180.63999938964844;53.145781078922674;145.9328144360383;6.3297953605651855;10.996000289916992;158.31655883789062;3.4373207092285156;25.880706787109375;133.51244519140226;48.900001525878906;17.851999282836914;222.8357391357422;105.6500015258789;334.64672311987704;2.402975082397461;19.99
2024-12-04;136.99209174877964;93955.8359375;151.50999450683594;611.22998046875;182.17999267578125;52.074571288584025;142.55793274901555;6.358183860778809;11.01200008392334;158.3360595703125;3.484004259109497;26.029048919677734;138.03146605694377;48.96200180053711;17.851999282836914;217.95498657226562;105.94000244140625;340.53459633077466;2.2397189140319824;19.99
2024-12-05;134.44749912725777;91242.09375;151.77999877929688;610.2100219726562;183.39999389648438;50.99098323212471;143.42212684700203;6.421372413635254;11.043999671936035;158.17022705078125;3.5629000663757324;26.335620880126953;137.92137394739464;48.513999938964844;17.851999282836914;221.03469848632812;105.83999633789062;351.4219363686735;2.1680469512939453;19.99
2024-12-06;130.9231946833282;94482.1328125;151.6999969482422;610.6199951171875;184.3800048828125;49.248344874643585;138.79720954463036;6.397562503814697;11.031999588012695;158.218994140625;3.58437442779541;26.118053436279297;134.516152710392;48.54800033569336;17.851999282836914;224.14862060546875;105.9000015258789;367.6883421673879;2.2927610874176025;19.99
